2015/04/19,"Turcotte, Rau and Hayes",Oberbrunner LLC,32144.63
2017/09/24,Lueilwitz-Harvey,Miller and Sons,78775.07
2014/11/07,Hamill-Little,Jacobi-Bashirian,98604.38
2016/07/27,Harris Inc,Crona-Powlowski,23323.81
2017/06/04,Weber Group,"Weissnat, Stehr and Vandervort",67747.42
2017/07/20,Jast-Daugherty,Hyatt Group,52513.15
2016/02/18,"Bogisich, Blanda and Reichel",Runte and Sons,4564.57
2014/09/19,"Feil, Lindgren and Ziemann",Lueilwitz-Skiles,20587.78
2017/01/01,Stark Group,Osinski-Okuneva,71720.74
2016/08/22,"Ferry, Cummings and Mueller","Runolfsdottir, Steuber and Wisoky",2403.59
2016/07/11,Grant-Orn,Dickens Group,10313.11
2016/02/10,Mueller-Rutherford,Friesen-VonRueden,14471.42
2016/12/02,"Hackett, Hodkiewicz and Kris",McDermott Inc,38317.9
2015/04/12,Haley LLC,"Murray, Nitzsche and Lang",78645.27
2016/03/23,"Wiegand, Renner and Murazik",Fahey-Hand,81079.98
2017/06/29,"Bahringer, Schaden and Bradtke",Tromp LLC,69745.3
2017/08/07,Satterfield-Bailey,Doyle-Aufderhar,75342.97
2014/11/14,Feest-Von,Armstrong Group,22001.29
2016/10/22,Gulgowski-Schmitt,"Torphy, Ledner and Braun",47338.05
2016/08/16,Kirlin-Bednar,Stokes LLC,92563.31
2016/02/14,Hyatt LLC,"Bechtelar, Lehner and Mertz",9824.09
2016/09/16,D'Amore Inc,Pfannerstill-Kiehn,86290.44
2015/01/09,"Jaskolski, Nitzsche and Bruen",Howe-Yundt,64571.12
2017/08/27,Gusikowski-Jast,"Littel, Leffler and Aufderhar",46731.25
2016/11/21,Wuckert Inc,Daniel LLC,92624.32
2017/04/02,Mraz-Jones,Turner Inc,38189.57
2015/12/28,"Wehner, Pagac and Hayes",Parker-Stiedemann,18468.08
2017/09/22,Larkin-Hamill,Sawayn-Ledner,32110.29
2015/01/14,Heller-Willms,Vandervort Group,65049.2
2014/11/26,Satterfield and Sons,"Mosciski, O'Kon and Corkery",13781.8
2015/11/22,Jakubowski-Rempel,Borer-Emmerich,46232.3
2016/04/04,"Casper, Parker and Wuckert",Ortiz-Bradtke,62987.6
2015/03/15,Morar Inc,"Yost, Trantow and Sipes",62665.25
2016/08/10,"Heller, Krajcik and Johns",Powlowski Inc,10354.74
2017/03/27,"Dibbert, Kshlerin and Abshire","Luettgen, Kerluke and Marvin",19846.42
2017/09/18,"Altenwerth, Anderson and Hansen",Lesch Inc,66426.7
2015/01/29,Strosin and Sons,Windler LLC,12149.96
2016/08/21,Miller-Moore,Roberts-Morissette,22755.19
2016/10/09,Stehr-Kub,"Hackett, Cartwright and Purdy",72525.46
2014/12/26,Franecki Group,Cormier and Sons,88924.69
2016/07/08,"Haag, Tremblay and Barrows","Tremblay, Little and Wisozk",22414.03
2016/01/12,Lynch-Padberg,Vandervort-Funk,79326.89
2017/06/06,Reichert LLC,"Bruen, Weimann and Ullrich",85433.08
2016/06/05,O'Keefe-Hartmann,Kozey LLC,5419.12
2017/09/06,Hilpert Group,"Hickle, Anderson and Bogan",9975.17
2015/08/15,"Blick, Champlin and Eichmann",Kemmer-Olson,79707.24
2016/12/30,"O'Kon, Sawayn and Cummerata",Gleichner-Bartell,67483.73
2014/10/28,Kuvalis-West,"Ritchie, Farrell and Grimes",80232.4
2015/11/10,Lindgren-Wilderman,Wyman Inc,93320.55
2017/06/02,"Stokes, Sawayn and Becker",Mohr-Thiel,16321.26
2015/08/08,Rodriguez-Anderson,Conroy-Lindgren,73328.67
2015/01/29,Durgan and Sons,Satterfield-Stroman,96128.37
2017/06/12,Thiel-Cole,Durgan-Hackett,24035.64
2015/08/30,Ankunding Inc,Tillman and Sons,69273.47
2016/02/11,"Jakubowski, Towne and Johnston",Upton-VonRueden,19393.55
2017/06/02,Wisoky Group,Deckow Inc,88178.64
2015/03/04,Rutherford-Feeney,Brekke Group,42420.45
2017/01/04,Medhurst Group,Kovacek Inc,99866.98
2015/08/06,Windler Inc,Beer and Sons,5586.95
2017/09/07,"Hintz, Senger and Franecki","Wuckert, Reinger and Bahringer",21496.27
2016/06/03,Kuphal Inc,Legros-Corkery,28036.0
2016/01/10,"Nicolas, Corkery and Bailey","Hudson, Hilll and Morissette",74158.22
2017/03/14,Runte-Rohan,Ebert-Schmidt,32837.37
2015/03/20,Hessel LLC,Kautzer-Keebler,50059.58
2016/09/22,Macejkovic-Heidenreich,"Klein, Streich and Lindgren",41022.9
2014/09/07,Shields-Swift,"Fahey, Cole and Corwin",7830.31
2016/01/06,Schinner-Aufderhar,McClure and Sons,98188.37
2015/09/20,"Rodriguez, Nolan and Gottlieb",Steuber-Kulas,8758.98
2017/02/24,Braun and Sons,Corkery-Crooks,19201.24
2017/05/04,Satterfield-Kerluke,Lindgren Inc,2180.09
2015/07/08,Farrell-Schamberger,"Harris, Johns and Berge",82241.77
2016/08/11,Zemlak-Bartell,Collier Inc,43189.98
2016/06/01,Luettgen-Waelchi,Orn-Grant,14504.52
2015/09/28,McClure-Botsford,Littel-Gottlieb,39628.8
2015/11/30,Eichmann Inc,"Reilly, Ernser and Eichmann",42053.01
2016/11/02,Halvorson-Gleason,Walter and Sons,8351.99
2017/08/18,"Cartwright, Schneider and Dietrich",Gerlach Inc,98666.86
2015/05/21,Luettgen-Williamson,Gerhold LLC,88354.73
2017/05/27,"Bosco, Predovic and Rogahn",Marquardt Group,39907.95
2014/11/25,Grant-Bernhard,"Bartoletti, Hoeger and Bashirian",76500.21
2017/04/08,"Davis, Harvey and Gutkowski",Keeling-Collier,62639.77
2016/03/11,"Rodriguez, Stanton and Zemlak",Connelly-Smitham,99310.46
2016/07/29,"Reinger, Schinner and Stanton","Zemlak, Cummerata and Farrell",68807.02
2015/11/16,Sporer LLC,Purdy Inc,44737.68
2016/12/31,"Altenwerth, Kessler and Hansen",Rohan-Waters,13886.56
2015/03/10,Becker-Cronin,Leannon Group,60091.84
2015/01/09,Runte LLC,Olson-Cormier,54899.09
2014/12/20,"Mitchell, Heidenreich and Schowalter",Luettgen-Lesch,9265.4
2014/09/04,Dooley LLC,O'Kon-Simonis,63849.84
2015/09/02,Kreiger LLC,Bins-Pollich,79710.5
2015/11/15,"Bradtke, Roob and VonRueden","Adams, McGlynn and Pacocha",4376.63
2015/07/07,"Abernathy, Zulauf and Rempel","McCullough, Mohr and Marks",60175.82
2014/10/23,"Koepp, Bernhard and King",Murphy LLC,83107.22
2017/07/17,"Waelchi, Welch and Bogisich",Wolf and Sons,33829.67
2015/08/05,Stehr-Jast,McGlynn-Johnson,44663.28
2017/04/04,Hintz-Ritchie,Zemlak Group,73612.94
2015/03/22,"Weimann, Heidenreich and Roberts",Parker LLC,87186.71
2016/12/16,"Mayert, Bogisich and Windler",Langworth-Schroeder,30208.71
2015/10/12,Aufderhar-Orn,Yost-Lebsack,71902.65
2016/04/09,Brown-Hartmann,Koch-Harris,44655.94
2015/03/06,Hintz and Sons,"Kunze, Feest and Langworth",6711.47
2017/10/01,"Satterfield, Bayer and Klein","Runolfsdottir, Huel and Hartmann",11018.84
2017/04/10,Torp-Maggio,Luettgen-Gleichner,18087.11
2016/08/08,Torphy-McDermott,Pollich Group,5241.37
2016/09/26,Funk-Leffler,"Jast, Reichel and Lakin",70220.39
2016/07/17,Eichmann-Strosin,Hand LLC,22235.54
2016/09/01,"Price, Koss and Von",Legros LLC,11624.56
2017/02/10,Green and Sons,Lehner and Sons,8236.37
2015/02/16,"Nikolaus, Dach and Runolfsson",Bernier-Emard,73215.63
2014/10/07,Lebsack Inc,Champlin-Lubowitz,65559.11
2016/01/25,"Donnelly, Orn and Bashirian",Stokes LLC,47146.1
2017/01/03,Brekke-Shanahan,"Beer, Fahey and Halvorson",25746.44
2015/05/05,Kozey Inc,Sauer-Ward,55873.4
2015/05/08,Legros Inc,"Walsh, Bartoletti and Reilly",13159.27
2017/01/11,"Mills, Hilll and O'Conner",Becker Inc,90860.63
2014/12/26,Kreiger-Crooks,Strosin and Sons,94853.88
2016/07/29,Predovic-Mohr,O'Conner-Cummings,51520.96
2015/01/01,Rempel-Okuneva,Kris LLC,44120.22
2014/09/27,Champlin LLC,"Ebert, Casper and Deckow",16692.69
2015/07/07,Blick-Osinski,McKenzie-Kessler,3114.77
2015/12/13,"Schroeder, Cartwright and Williamson","Satterfield, Mraz and Bode",96784.44
2015/01/21,Parker Inc,Heller-Collins,55464.4
2016/08/26,Kilback-Bernier,"Bednar, Eichmann and Borer",92342.33
2014/10/15,Daniel and Sons,Bosco-Wolf,90331.85
2016/09/24,"Bosco, Predovic and Lubowitz",Sporer-Mraz,21942.3
2016/03/20,"Kemmer, Prohaska and O'Conner",Ward-Hayes,73100.58
2015/11/28,"Kilback, Dicki and Cormier","Feest, Ullrich and Conn",29036.43
2016/09/17,"Ledner, Jakubowski and Carroll","Walker, Feil and Homenick",12565.48
2016/10/04,"Kunze, Morar and Satterfield",Wintheiser-Predovic,96354.51
2015/12/16,Feil-Blanda,Herman and Sons,76941.74
2016/12/21,"Brekke, Schultz and Schaefer","Nienow, Miller and Ankunding",14092.66
2015/07/20,Hoeger Inc,Kuhic-Runolfsson,61315.14
2016/09/16,Abshire-Ritchie,"Robel, Hermiston and Dickinson",88583.99
2017/02/04,"Hegmann, Nader and Gislason",O'Reilly Group,10685.25
2015/12/19,Cruickshank-Lehner,Brakus Group,98533.97
2014/09/11,"Klocko, McDermott and Greenfelder",Kunze-Torphy,45211.17
2015/06/28,"Purdy, Harvey and Hilll",Mitchell Group,41040.4
2016/11/14,Schmidt-Hansen,Bogan Group,13007.33
2014/09/28,"Wuckert, Robel and Jast",Rogahn-Ruecker,38378.7
2014/11/28,"Schmeler, Beier and Beatty","Ullrich, Fay and Tromp",68891.81
2016/12/10,"Prosacco, McClure and Romaguera",Feeney Group,9573.32
2015/11/29,Hickle LLC,"Rath, Ankunding and Dibbert",67569.26
2015/01/11,"McClure, Ebert and Reinger","Hansen, West and Labadie",82936.81
2015/12/15,"Stark, Lemke and Schowalter",Weissnat-Marks,90671.88
2015/06/06,Lubowitz Inc,Haley LLC,1150.66
2015/11/26,"Carter, Schinner and Prosacco","Wintheiser, Becker and Upton",65321.72
2014/10/01,Armstrong-Nitzsche,Kuvalis-O'Connell,74052.7
2014/11/10,"Bradtke, McClure and Cronin",Ankunding-Gusikowski,84852.94
2016/05/10,Hermann-Hudson,Grant-VonRueden,92485.77
2014/11/06,"Heaney, Hahn and Anderson",Beer LLC,54749.97
2016/05/16,"Pfeffer, Mueller and Muller","Hermiston, Corkery and Pfannerstill",82526.73
2015/04/24,Emard and Sons,Haley-Daugherty,74702.96
2015/01/06,Wyman-Carroll,Koss-Homenick,41522.77
2016/09/05,Green Group,Wolff-Wintheiser,64672.21
2016/02/15,Hackett Group,"Crooks, Bode and Dicki",71912.06
2015/07/19,Streich-Bednar,Marvin LLC,35915.48
2016/01/08,"Kiehn, Moen and Schuppe",Howe Group,92186.09
2017/07/12,Hodkiewicz Group,"Parker, Block and McClure",19130.57
2016/12/14,Daniel LLC,Goldner-Larkin,38270.76
2015/02/25,"Quitzon, Roberts and Rolfson","McCullough, Osinski and Ankunding",64494.96
2015/03/10,Armstrong Inc,Boehm-Bergnaum,83784.53
2016/06/05,Lockman Inc,Rohan Inc,98452.74
2016/05/14,Schmitt-Rogahn,Kessler-Wolff,13430.64
2017/09/22,"Kulas, Hessel and McLaughlin","Schowalter, Mayert and Morar",2260.04
2015/09/26,Barrows-Boyer,Harvey-Schuppe,15801.9
2017/06/04,Ziemann Inc,"Braun, Wilderman and Flatley",85288.7
2016/03/28,Koss Inc,Vandervort-Adams,69032.61
2016/04/20,"Smitham, Terry and Rutherford",Huels-Huels,90909.49
2017/07/14,Hamill and Sons,Padberg and Sons,45618.77
2017/09/16,"Douglas, Borer and Pfannerstill",Senger Group,21933.75
2017/03/06,Dietrich Inc,"Ryan, Homenick and Brakus",84397.82
2016/11/01,Conroy-Wunsch,Kunde Group,15970.98
2014/11/29,Lueilwitz-Cremin,Breitenberg-Macejkovic,73041.62
2017/09/06,Doyle LLC,Rosenbaum-Hudson,26754.92
2017/06/08,"Armstrong, Okuneva and Murazik",Hartmann-Labadie,47525.81
2016/06/03,Leffler-Kassulke,Lubowitz Group,24419.98
2014/10/25,"Torp, Von and O'Conner","Raynor, Zemlak and Walter",84489.09
2016/08/10,Watsica Group,"Gutmann, Deckow and Feest",50832.07
2015/10/20,Schimmel-Gibson,Oberbrunner Group,49104.26
2017/06/16,Auer and Sons,Conn-Gislason,57382.54
2015/09/01,Hand Inc,Koelpin LLC,47751.77
2017/02/13,Grant LLC,Fisher-Dooley,9951.05
2017/03/26,Barrows LLC,Walter and Sons,13707.37
2015/01/04,Lubowitz and Sons,Jakubowski-Wyman,40173.13
2015/04/25,Grady Group,Veum Inc,41471.9
2014/11/19,Hahn and Sons,Sipes Group,63725.12
2016/01/14,Padberg-Nader,Pouros Group,95291.85
2015/03/19,Simonis Inc,"Zboncak, Walsh and Waelchi",10622.82
2017/06/25,Windler Inc,Hermann and Sons,20829.79
2015/09/05,Feest Group,"Rodriguez, DuBuque and Ankunding",28252.97
2014/09/04,Gottlieb Inc,"Schmitt, Koch and Daniel",41417.25
2017/02/28,Hansen and Sons,"Zieme, Hessel and Paucek",64494.41
2015/11/28,Blick-Welch,Hodkiewicz-Torp,22904.76
2017/03/21,"Littel, Nolan and Torphy",Little Group,50928.81
2016/11/18,Mohr LLC,Keeling Inc,30678.84
2017/06/09,Schiller Group,Jerde-Schoen,11003.85
2015/01/03,Schumm LLC,Rice-Ebert,91363.11
2017/01/06,Larson-Kuhlman,"Fay, Boyer and Rogahn",17708.44
2015/10/18,Barton Group,"Grant, Moore and Boehm",49719.72
2015/10/07,"Batz, Schamberger and O'Keefe",Flatley Inc,41469.25
2017/05/21,Kulas Group,Predovic and Sons,10233.14
2016/06/05,Berge Group,Streich-Bahringer,94360.0
2014/11/19,"Lang, Parisian and Koch","Littel, Schneider and Marks",21939.48
2015/07/05,Denesik Group,"Bashirian, Hudson and Harris",64876.94
2017/04/25,"Wintheiser, Bins and Runolfsdottir","Ryan, Senger and Bartell",83913.17
2016/06/25,Wiza Inc,"Fisher, Blanda and O'Reilly",74052.7
2015/04/10,Reichert-Boyer,Sanford LLC,75208.97
2016/01/01,Schowalter-Lynch,Marks LLC,81240.95
2016/12/24,O'Keefe-Hermiston,Kuphal-Goodwin,15386.18
2015/08/30,Weissnat-Bahringer,Nicolas and Sons,28457.17
2016/12/15,Mayer and Sons,Pacocha Inc,77831.9
2017/08/07,"DuBuque, Reinger and Lakin","Wolff, Batz and Stroman",89328.22
2016/05/13,"Rogahn, Baumbach and Moore","Wisozk, Purdy and MacGyver",80203.97
2014/12/06,"Hane, Fay and Schowalter","Hodkiewicz, Pacocha and Conn",23351.78
2016/08/08,"Schuppe, Schultz and Wolf","Trantow, Morar and Funk",44123.63
2015/09/16,Kuvalis-Barrows,Heidenreich-Shields,4510.21
2017/09/02,Vandervort LLC,Braun-Swift,62846.62
2016/07/17,Leannon-Trantow,Bruen Group,62997.86
2017/02/12,Corkery-Botsford,"Fahey, Murazik and Franecki",88944.91
2017/07/02,Lehner Inc,McGlynn LLC,86250.32
2017/05/17,Brekke and Sons,"Kuphal, Effertz and Reinger",62875.86
2016/03/29,Price Inc,Friesen and Sons,76826.28
2015/04/24,"Graham, Heidenreich and Crona",Schumm Group,64782.93
2016/02/15,Schmeler-Bednar,Keeling Group,53150.38
2015/11/17,Hirthe-Zboncak,"Schinner, Gleason and Hermann",70185.05
2016/08/24,Haag LLC,Schneider Inc,77819.93
2017/01/30,Denesik-Spinka,Bailey LLC,86489.85
2016/11/08,Heathcote-Konopelski,Kreiger-Botsford,64536.96
2017/03/07,"Breitenberg, Kemmer and Crooks",Pfannerstill Inc,31641.7
2015/03/23,Wiegand-Stokes,Runolfsson Inc,94413.43
2015/01/24,Macejkovic and Sons,Rath Group,1874.73
2015/03/20,"Trantow, Schiller and Donnelly",Rath-Hudson,66125.3
2017/07/06,Keeling-Grant,Brown-Mayer,46740.09
2016/09/13,"Deckow, Hauck and Wiegand",Konopelski Inc,50713.12
2017/06/03,"Buckridge, Wiegand and Ryan",Wunsch LLC,25859.42
2015/03/10,Auer and Sons,"Turcotte, Schiller and Hammes",91156.79
2015/02/17,Kerluke and Sons,Keeling-Robel,15849.43
2017/01/26,Sawayn Inc,Weber-Kunde,16987.81
2015/03/02,"Cartwright, O'Conner and Daniel",Cronin Group,8367.89
2014/11/19,Hahn and Sons,Conroy and Sons,58831.73
2015/12/25,"Nicolas, Powlowski and Schamberger",Quitzon LLC,69921.23
2015/01/15,Jacobson-Metz,"Emard, Carter and Lebsack",50655.99
2016/11/15,Koch and Sons,"Halvorson, Terry and Nader",98294.46
2015/11/04,Kuhic Group,Steuber-Daniel,60640.63
2016/08/13,Christiansen and Sons,Cartwright Group,77792.08
2015/07/13,"Kulas, Watsica and Reichel",Marks Inc,58591.41
2015/02/25,Goldner-Emard,Mitchell-Hammes,76668.52
2016/02/29,Lowe Group,Watsica Group,79770.18
2016/12/14,Kuphal-Gleason,Champlin-Barton,83889.57
2015/02/13,Kertzmann-McKenzie,Lindgren-Hudson,60590.49
2014/12/28,"Greenfelder, Brekke and Klein","Kihn, Klein and Torp",61577.79
2015/04/20,"Wiza, Hoppe and Leannon","Hyatt, Gulgowski and Wiegand",78398.14
2017/08/10,Labadie Inc,Barton-Kassulke,23815.94
2016/03/27,"Schultz, Goodwin and Kuvalis","McLaughlin, Oberbrunner and Pollich",36730.35
2015/08/26,Mertz-Schiller,Medhurst-Gottlieb,80700.42
2016/04/08,"Wolf, Wolff and D'Amore",Ledner LLC,6240.39
2016/11/04,Fritsch-Bergstrom,O'Kon LLC,58879.94
2015/06/17,Flatley Group,McLaughlin Inc,79570.69
2016/01/16,Friesen-Batz,Mohr Group,84315.68
2015/03/19,Gislason-Pfannerstill,Satterfield Inc,16817.82
2016/02/03,"Considine, Windler and Monahan",Ratke-Rogahn,44830.62
2015/06/07,"Rodriguez, Little and Stark",Tromp Group,78445.9
2015/05/03,"Moore, Gottlieb and Gerlach",Hessel-King,40831.92
2016/10/27,Dicki-Towne,Kuhlman and Sons,30948.99
2015/11/07,"Torp, MacGyver and Collier",Watsica Inc,28830.77
2014/09/26,"Runte, Gleason and Collins","Witting, Klein and Goldner",6026.25
2016/02/10,Murphy and Sons,Schaden-Koss,16456.82
2015/04/23,Hilpert and Sons,Zboncak-Reichert,17175.62
2015/10/04,Luettgen LLC,Hahn-Hirthe,17445.29
2015/05/24,"Rempel, Kemmer and Fisher",Zemlak-Okuneva,73395.65
2016/10/25,"Kunde, Homenick and Schmeler","Halvorson, Prohaska and Prosacco",60198.54
2016/11/22,Paucek-Gorczany,Kuhn-Dickens,36169.3
2015/06/24,"Luettgen, Daniel and Graham",Ortiz-Schuster,25095.97
2016/01/21,"Schneider, Abshire and Homenick","Macejkovic, Bayer and Prohaska",40013.87
2017/03/03,Tremblay-Zemlak,"Balistreri, Barton and Harber",57542.25
2015/01/15,Wisozk-Roob,"Pfannerstill, Morissette and Kuhlman",29132.33
2014/12/11,"Jacobi, Ward and Torp","Harris, Pollich and Wuckert",7230.72
2016/11/25,"Rosenbaum, Bergstrom and Schmitt",Kohler Group,85395.11
2015/03/05,Kertzmann LLC,Kunde-Connelly,83006.27
2015/12/26,Breitenberg LLC,Boyle-Yundt,35576.91
2015/03/17,Douglas Inc,Jerde-Zemlak,32739.75
2016/05/21,Schroeder and Sons,Hayes and Sons,76011.0
2017/09/02,Collier LLC,Senger LLC,97053.55
2015/11/22,"Wuckert, Turner and Crist",Keebler LLC,71373.25
2016/09/03,"Paucek, Schmeler and Hermiston",Tromp and Sons,1427.61
2015/08/26,"Fadel, Stehr and Shanahan","Kulas, Terry and Lueilwitz",98800.16
2014/10/19,Kreiger Inc,Adams-Rau,15502.57
2014/11/22,Rippin-Stanton,O'Conner Group,49277.15
2014/12/29,"Dare, Pfeffer and Sanford",Gusikowski-Kuhlman,92819.09
2016/01/21,"Reichel, Jacobson and Grady",Leffler Group,92260.0
2017/05/06,Kassulke LLC,"Wisozk, Farrell and Purdy",10821.78
2014/11/10,Veum-Heathcote,"McKenzie, Rogahn and Wehner",23387.52
2016/01/20,D'Amore-Marks,Cronin-Pacocha,72500.09
2015/01/28,"Will, Wilderman and Haley",Hintz-Hane,27515.58
2016/12/06,"Kris, Konopelski and Gerhold",Erdman and Sons,77688.77
2016/01/05,Kuvalis-Bayer,"Willms, Spencer and Beatty",80121.36
2016/07/25,Wolf-Schmeler,Muller-Treutel,89435.98
2017/09/27,Hilpert Group,O'Kon Inc,9483.39
2017/05/02,"Bradtke, Kerluke and Ankunding",Champlin-Kulas,4923.61
2015/03/21,Bednar Inc,Cartwright-MacGyver,21058.74
2017/06/22,"Emard, Corwin and Wuckert",Balistreri-Runolfsson,28045.11
2016/09/16,"Bartell, Halvorson and Herzog","Tillman, Mertz and Frami",59703.72
2015/09/10,Gibson Inc,Dickinson-Frami,57786.18
2016/03/12,"Trantow, Cormier and Spencer",Huel LLC,2532.45
2015/06/25,"Feeney, McKenzie and Torphy",Carter-Schiller,46447.96
2016/07/13,Welch-Walter,"Mueller, Heaney and Rogahn",52044.83
2016/10/10,Ankunding-Koepp,"Schroeder, Collier and Parker",19913.87
2015/09/09,"Runolfsson, Schinner and Gleason",Oberbrunner Group,27834.01
2015/04/18,"Kris, Ebert and Barrows",Blick LLC,20756.66
2017/04/25,"Rau, Von and Haag","Bradtke, Ortiz and McLaughlin",6589.11
2017/02/16,"Gutkowski, Sanford and Tromp",Hagenes Group,84182.8
2015/12/13,"Schuster, Fisher and Osinski",Bashirian Group,32718.26
2017/04/16,"Upton, Reynolds and Hermiston",Bogan and Sons,66106.64
2014/12/09,Ankunding LLC,Waelchi-Leannon,20800.81
2016/10/30,Swaniawski-Ratke,"Turcotte, Gutmann and O'Hara",6051.7
2016/08/03,Prohaska Inc,Lind-Koepp,76716.2
2016/07/30,Mosciski-Schuppe,O'Kon Group,37123.31
2017/05/11,Shields LLC,"Osinski, McKenzie and Skiles",84093.98
2014/09/14,"Dach, Gerhold and Moore",Jacobi-Heidenreich,75025.02
2015/03/07,Ward Inc,Ritchie LLC,35538.62
2015/09/12,Ryan and Sons,Bayer-Streich,30426.52
2016/06/15,"Bauch, Ortiz and Reilly",Jerde Inc,61858.59
2017/09/01,Littel-Lind,"Schmeler, Corwin and Emmerich",81316.17
2015/07/15,"Dickens, Dach and Cassin",Senger LLC,45394.09
2015/10/16,Littel-Bednar,Littel and Sons,69175.99
2016/04/26,Schowalter-Rodriguez,"Kulas, Frami and Feest",46683.83
2014/12/03,"Jacobs, O'Keefe and Cummerata",Schuster-Nolan,22200.04
2015/08/14,"Bode, Harris and Marquardt","Cartwright, Fadel and Bartoletti",2910.05
2015/11/09,Zulauf-Toy,Herman Inc,28416.1
2017/09/10,"Pagac, Friesen and Swift",Eichmann-Morissette,79987.48
2015/07/03,"Mayert, Morissette and Ritchie",Nikolaus Inc,82122.45
2015/06/13,Rippin LLC,Murray Inc,58411.04
2015/09/14,Mayer and Sons,"Ledner, Koss and Schamberger",64197.22
2014/09/09,Swaniawski LLC,"Crooks, Jacobs and Greenfelder",78578.12
2016/12/25,"Bergstrom, Hoppe and Luettgen",Jacobs Group,35586.83
2016/05/13,"Hintz, Bode and Dicki",Bednar LLC,3710.04
2016/09/16,Haley-Batz,Legros LLC,38145.02
2015/09/17,Tremblay Group,White-Leuschke,47926.63
2015/06/20,Hartmann LLC,"Wyman, Carroll and Kassulke",59163.71
2016/09/13,"Considine, Feil and Macejkovic","Metz, Graham and Ortiz",96984.81
2014/11/22,Schmeler Group,Strosin-McCullough,95634.98
2016/12/03,Kessler and Sons,"Will, Bechtelar and Metz",24794.97
2014/12/15,Wilkinson LLC,"Kuhic, Oberbrunner and Friesen",31244.01
2017/06/18,Paucek LLC,Mohr Group,4506.18
2015/05/12,Gerhold Group,Emmerich LLC,40443.06
2014/11/29,Dickens-Schmidt,Hilpert Group,84580.75
2015/06/15,Medhurst LLC,Abernathy-Bergstrom,97261.78
2016/08/23,Christiansen-Schulist,Sipes-O'Connell,97066.68
2016/11/10,Dicki-Bosco,Wolf and Sons,64800.07
2017/06/05,"Murray, Cremin and Conn",Blanda-Jakubowski,65614.49
2016/06/03,"Little, Feil and Crooks",Price-Lowe,79620.53
2016/07/31,"Cassin, Rempel and Johnson",Nienow-McCullough,16303.87
2015/09/17,Langosh-Stracke,"Jenkins, Barrows and Lueilwitz",18324.71
2017/01/18,"Bergnaum, Fahey and Windler",Wilderman LLC,44105.14
2017/05/03,Hermann and Sons,Schaden-White,8497.98
2014/11/29,Sanford and Sons,Zemlak-Hackett,84575.93
2016/07/14,Lang Inc,Cremin Inc,90033.36
2014/11/19,"Murazik, Williamson and Jacobi","Crooks, Bergstrom and Berge",90725.15
2017/03/20,Schimmel-Ratke,Bauch-Macejkovic,30354.89
2015/08/31,Sauer-Zemlak,Streich and Sons,13943.35
2016/11/06,Corwin-Ritchie,"Senger, Heidenreich and Osinski",64038.38
2015/07/14,Murphy and Sons,Hickle-Heller,50682.65
2014/09/12,"Connelly, Wyman and Shanahan",McLaughlin-McCullough,66024.0
2014/11/19,O'Connell Inc,Kutch-Lang,99105.13
2015/06/24,Waelchi and Sons,Russel-Crona,19488.06
2014/12/11,"Franecki, Spinka and Beahan",Green-Kuphal,85566.53
2017/07/11,Koelpin-Stracke,"Hagenes, Emard and Smith",10049.0
2017/06/30,"Maggio, O'Hara and Miller","Quitzon, Hettinger and Koepp",35547.91
2016/02/27,MacGyver-Dach,VonRueden LLC,61118.21
2016/09/29,"White, Emard and Ryan","Stark, Harris and Mueller",71993.59
2017/05/21,Stroman-Berge,"Auer, Stokes and Renner",77965.22
2016/02/09,White Inc,Mills Group,76974.85
2015/02/21,Gislason Inc,King-Gulgowski,62133.19
2016/04/08,Pollich and Sons,O'Conner Inc,95905.2
2017/03/11,Murphy and Sons,"Ruecker, Crooks and McKenzie",12080.99
2016/10/27,Emard Inc,Simonis-Dooley,69740.16
2017/02/02,"Macejkovic, Turcotte and Friesen",Stark-Smith,96779.16
